,chroma_stft_mean,melspectrogram_mean,mfcc_mean,rmse_mean,cent_mean,contrast_mean,rolloff_mean,zcr_std,harm_std,perc_std,frame_mean
1,0.346778996818,0.0465369095651,0.390711416568,0.141811540826,0.0590941171308,0.56074880508,0.0718704237538,0.0710292792195,0.219631268085,0.0788594326978,0.432070635166
2,0.407166231996,0.194672729088,0.711033200322,0.382086742607,0.269707530102,0.685301602295,0.346637159012,0.313448513683,0.438437780597,0.21743487186,0.19723725436
3,0.499264477391,0.112435394368,0.611799580629,0.284647389029,0.109011877481,0.563053035551,0.138584199697,0.112514105624,0.331408071541,0.156818585592,0.127598974667
4,0.434726697429,0.0551509269198,0.480974307359,0.173524687827,0.0901750144096,0.56379720045,0.0917767429487,0.223053070851,0.237309447813,0.0993716527375,0.223440615226
5,0.407150129914,0.0627214004019,0.504112393512,0.183367225264,-5.3477053339e-12,0.598659181419,6.21637058302e-12,0.000134112075333,0.271393836355,0.0659136189255,0.499287952171
